x,y,path
0.18917555,0.15217441,./static/semImages/36380-1nevi.jpg
0.35944486,0.36920393,./static/semImages/02896-preachin.jpg
0.26464793,0.40722492,./static/semImages/36061-lamentat.jpg
0.1842858,0.6929979,./static/semImages/43064-girl_blu.jpg
0.35690588,0.49946517,./static/semImages/08178-joseph.jpg
0.22349869,0.06195153,./static/semImages/41401-14ufres1.jpg
0.3199371,0.18874377,./static/semImages/07418-annuncia.jpg
0.37989244,0.44653243,./static/semImages/41990-davidgol.jpg
0.13296373,0.5814149,./static/semImages/15589-07tornab.jpg
0.62421596,0.7375112,./static/semImages/17266-auvers26.jpg
0.30453265,0.6632196,./static/semImages/11525-holyfami.jpg
0.13872923,0.35451493,./static/semImages/17505-14virgin.jpg
0.20840062,0.8703153,./static/semImages/11055-golitsyn.jpg
0.38431856,0.37448707,./static/semImages/37519-8sebasti.jpg
0.18163279,0.21031538,./static/semImages/14056-y_cicero.jpg
0.39022142,0.76641226,./static/semImages/12383-party_ch.jpg
0.057366118,0.66386867,./static/semImages/11016-410david.jpg
0.45549896,0.17979102,./static/semImages/06260-04eleono.jpg
0.12188265,0.32339677,./static/semImages/39873-virgin.jpg
0.56766635,0.94754744,./static/semImages/07429-seascape.jpg
0.18106829,0.15182595,./static/semImages/31760-virgin_c.jpg
0.17208417,0.14059001,./static/semImages/12313-7poly28.jpg
0.54149187,0.6340422,./static/semImages/14959-tahiti06.jpg
0.30148268,0.40966508,./static/semImages/05785-moses.jpg
0.5348733,0.21719888,./static/semImages/03470-5mass.jpg
0.034496173,0.6172424,./static/semImages/29972-selfport.jpg
0.20719832,0.39860645,./static/semImages/23146-communio.jpg
0.38373813,0.5488707,./static/semImages/13086-eliseus.jpg
0.41191092,0.40556905,./static/semImages/33934-atalanta.jpg
0.6237725,0.30825025,./static/semImages/34438-stillife.jpg
0.056882385,0.7544778,./static/semImages/35279-rudolf2.jpg
0.08495171,0.43105277,./static/semImages/09262-chastity.jpg
0.15444349,0.67827857,./static/semImages/33295-port_wom.jpg
0.17476334,0.19768763,./static/semImages/41110-11stscos.jpg
0.31901824,0.6438051,./static/semImages/38632-bp_advic.jpg
0.3227985,0.54057676,./static/semImages/20720-beanking.jpg
0.11182848,0.21306035,./static/semImages/09263-virgin_c.jpg
0.65518844,0.20306382,./static/semImages/00093-stil_fru.jpg
0.11705347,0.22207989,./static/semImages/04533-madchild.jpg
0.20369165,0.6645148,./static/semImages/07012-stchristi.jpg
0.2855839,0.3350788,./static/semImages/03795-070pieta.jpg
0.41710564,0.4548998,./static/semImages/18872-catherin.jpg
0.08899445,0.2524568,./static/semImages/16492-10polypt.jpg
0.08509787,0.25315058,./static/semImages/25157-madonna.jpg
0.2965735,0.09792914,./static/semImages/20276-last_sup.jpg
0.2421299,0.5044779,./static/semImages/22299-allegor.jpg
0.11768994,0.31780505,./static/semImages/03888-179madon.jpg
0.49799475,0.10258421,./static/semImages/22573-5vault.jpg
0.49705905,0.03926295,./static/semImages/15450-0view1.jpg
0.19343434,0.5055999,./static/semImages/14787-bearded.jpg
0.43471777,0.14909731,./static/semImages/09246-sagradaf.jpg
0.48522958,0.45354617,./static/semImages/35475-13mythol.jpg
0.35133317,0.46900705,./static/semImages/35855-stil_tur.jpg
0.2697014,0.852236,./static/semImages/21241-alexande.jpg
0.5056447,0.9631553,./static/semImages/34360-s_marco.jpg
0.27979368,0.32756382,./static/semImages/10519-pieta1.jpg
0.3990492,0.8083819,./static/semImages/30300-capriccj.jpg
0.34744012,0.45840386,./static/semImages/35171-cecilia.jpg
0.5404611,0.04826726,./static/semImages/44744-ruspoli1.jpg
0.43394566,0.6443298,./static/semImages/16987-nuenen02.jpg
0.3799458,0.35728702,./static/semImages/26273-08menzel.jpg
0.11156945,0.73402256,./static/semImages/33539-50portra.jpg
0.19737288,0.5552594,./static/semImages/36704-esthermo.jpg
0.14072017,0.68944263,./static/semImages/33583-125portr.jpg
0.3899272,0.42139208,./static/semImages/02965-sebastia.jpg
0.3128382,0.6018293,./static/semImages/15122-self_por.jpg
0.6031957,0.92452353,./static/semImages/42717-shipwrec.jpg
0.64590204,0.14990866,./static/semImages/04927-stillife.jpg
0.015262353,0.6855297,./static/semImages/19902-01henry8.jpg
0.6506013,0.27019224,./static/semImages/38102-stillife.jpg
0.20948403,0.3666652,./static/semImages/35876-lucreti.jpg
0.28360856,0.30843294,./static/semImages/44061-2lamenta.jpg
0.29452842,0.10786308,./static/semImages/36372-4lastsup.jpg
0.38153762,0.23667845,./static/semImages/44571-16monza.jpg
0.49297136,0.9011048,./static/semImages/35716-roadcorn.jpg
0.39458528,0.13863118,./static/semImages/23441-lugano1.jpg
0.38844225,0.062169712,./static/semImages/31207-03sigism.jpg
0.16807751,0.3176139,./static/semImages/22215-madonna.jpg
0.24526182,0.53063923,./static/semImages/10338-1couple4.jpg
0.018268356,0.6004178,./static/semImages/13317-17carnat.jpg
0.44049948,0.85333,./static/semImages/38606-landscax.jpg
0.45020095,0.69875234,./static/semImages/11118-early09.jpg
0.4719838,0.100210175,./static/semImages/44607-5vestib.jpg
0.28030056,0.25403374,./static/semImages/11935-iii_bela.jpg
0.44959208,0.60261804,./static/semImages/24384-pandemon.jpg
0.32504228,0.14175479,./static/semImages/18092-2simon.jpg
0.21719219,0.6717176,./static/semImages/35284-diana.jpg
0.05649726,0.7384663,./static/semImages/42249-0317vela.jpg
0.42429397,0.08128339,./static/semImages/37082-9decora1.jpg
0.30165407,0.64722264,./static/semImages/35289-sleeping.jpg
0.20279485,0.36215416,./static/semImages/14827-circumcx.jpg
0.20281868,0.6863287,./static/semImages/05058-boysmoke.jpg
0.49606383,0.14211966,./static/semImages/41892-vendra15.jpg
0.58991575,0.37658414,./static/semImages/43486-greyhoun.jpg
0.29974005,0.5732171,./static/semImages/19086-04nooff.jpg
0.20504287,0.811782,./static/semImages/24333-portrait.jpg
0.2914356,0.28372732,./static/semImages/29893-mourning.jpg
0.09866789,0.29464954,./static/semImages/25131-virgin_c.jpg
0.32731974,0.24729308,./static/semImages/26169-08notri4.jpg
0.26658395,0.124045745,./static/semImages/22717-5funeral.jpg
0.5645437,0.02315246,./static/semImages/00724-1mira.jpg
0.5924831,0.7417256,./static/semImages/35325-luxembou.jpg
0.4884475,0.7801331,./static/semImages/35600-041lands.jpg
0.5274277,0.060339704,./static/semImages/42906-2view1.jpg
0.26695004,0.5817964,./static/semImages/17004-nuenen19.jpg
0.6480426,0.12643121,./static/semImages/05387-still_l1.jpg
0.42907962,0.37702617,./static/semImages/42738-mazeppa1.jpg
0.57307583,0.9276987,./static/semImages/16901-harbour.jpg
0.20671454,0.74725056,./static/semImages/10759-compton.jpg
0.32153502,0.7173912,./static/semImages/20821-ryberg.jpg
0.42154002,0.25827774,./static/semImages/39599-3martyr1.jpg
0.2474889,0.55601704,./static/semImages/19100-12coupl.jpg
0.5115976,0.008203747,./static/semImages/24965-0view2.jpg
0.34192982,0.17387442,./static/semImages/07794-060virgi.jpg
0.08636312,0.4800785,./static/semImages/16669-1miniatx.jpg
0.36397097,0.10381427,./static/semImages/16867-2west2.jpg
0.25481415,0.23416914,./static/semImages/29907-shepherd.jpg
0.4546177,0.70343053,./static/semImages/08552-2figure4.jpg
0.5764569,0.8049222,./static/semImages/17069-paris19.jpg
0.32606128,0.65933263,./static/semImages/11381-conversa.jpg
0.293712,0.8538405,./static/semImages/10602-landhunt.jpg
0.5335533,0.042196505,./static/semImages/09663-1stufa1.jpg
0.51675606,0.6435641,./static/semImages/39985-1misc08.jpg
0.43567672,0.16002837,./static/semImages/42801-3annunc1.jpg
0.35029578,0.22892262,./static/semImages/25976-04passi1.jpg
0.4586139,0.34590414,./static/semImages/10001-lastjudg.jpg
0.02968087,0.5729147,./static/semImages/31285-cosimo.jpg
0.38849026,0.061442364,./static/semImages/34924-05gartem.jpg
0.11756831,0.60448295,./static/semImages/29861-portmarg.jpg
0.42740548,0.43051788,./static/semImages/35482-21mythol.jpg
0.6293218,0.30288905,./static/semImages/03389-stilmus2.jpg
0.35732737,0.61609906,./static/semImages/06077-couple.jpg
0.1556095,0.58006424,./static/semImages/12487-02hair_l.jpg
0.080287784,0.5015042,./static/semImages/10156-50relig2.jpg
0.031023584,0.488616,./static/semImages/07808-1vision.jpg
0.25015262,0.69302183,./static/semImages/21030-youngboy.jpg
0.13245848,0.3170154,./static/semImages/36514-holyfami.jpg
0.3107101,0.035361387,./static/semImages/44056-7sforza1.jpg
0.08500601,0.44262838,./static/semImages/23028-saints1.jpg
0.20352815,0.23977812,./static/semImages/09079-annuncia.jpg
0.20251279,0.5716195,./static/semImages/21768-terpsich.jpg
0.054911032,0.6676805,./static/semImages/23017-archbish.jpg
0.3608266,0.7342238,./static/semImages/43765-05propos.jpg
0.12091284,0.684802,./static/semImages/42218-0204vela.jpg
0.13066824,0.27099708,./static/semImages/10505-ascoli1.jpg
0.18326953,0.72135323,./static/semImages/35283-2queen.jpg
0.2576244,0.44611827,./static/semImages/21707-birth_v.jpg
0.08308088,0.25325942,./static/semImages/41375-06madonn.jpg
0.2402193,0.20222059,./static/semImages/32187-adorshep.jpg
0.50118035,0.66712266,./static/semImages/23836-2manet15.jpg
0.46340165,0.41955045,./static/semImages/35527-58mythol.jpg
0.20443702,0.72429276,./static/semImages/00467-portlady.jpg
0.1229058,0.74488586,./static/semImages/33625-13sp1634.jpg
0.45712185,0.26830664,./static/semImages/38849-5scene6.jpg
0.31308424,0.27691343,./static/semImages/03070-odysseus.jpg
0.22919501,0.39650422,./static/semImages/39894-virgin_c.jpg
0.5971403,0.31308857,./static/semImages/30654-allegor.jpg
0.46868333,0.2820585,./static/semImages/41966-miracle.jpg
0.4387037,0.43975362,./static/semImages/14848-alpheus.jpg
0.604937,0.24555913,./static/semImages/30581-stil_lix.jpg
0.6370045,0.81691796,./static/semImages/13079-parisnow.jpg
0.4319956,0.30539742,./static/semImages/35497-282mytho.jpg
0.45698795,0.23518369,./static/semImages/26641-07_7pr5.jpg
0.46878356,0.13873707,./static/semImages/42927-5wall2.jpg
0.52035975,0.67521083,./static/semImages/32745-wedding.jpg
0.17150813,0.35328573,./static/semImages/19621-holyfami.jpg
0.4563623,0.4682954,./static/semImages/05697-venus_ba.jpg
0.58731765,0.8369423,./static/semImages/05024-landscap.jpg
0.3347801,0.31123266,./static/semImages/20499-stjerome.jpg
0.1446131,0.59258616,./static/semImages/15434-selvaggi.jpg
0.32583907,0.5889139,./static/semImages/12039-woman.jpg
0.16773947,0.2278427,./static/semImages/41160-x_beggar.jpg
0.4689259,0.5729209,./static/semImages/15821-spaniel2.jpg
0.45345163,0.4453842,./static/semImages/32226-01bacchi.jpg
0.39159575,0.86677605,./static/semImages/32148-the_farm.jpg
0.34857687,0.504297,./static/semImages/20030-christdo.jpg
0.5303139,0.03793144,./static/semImages/24033-0sposi2.jpg
0.07305046,0.4742083,./static/semImages/20811-st_john.jpg
0.61856085,0.30713096,./static/semImages/08690-12attrib.jpg
0.41044566,0.79879797,./static/semImages/30505-lan_ruin.jpg
0.3271151,0.347067,./static/semImages/42797-1shephe2.jpg
0.43685392,0.4806909,./static/semImages/24390-3graces.jpg
0.5369857,0.6652228,./static/semImages/40060-3messal2.jpg
0.61457735,0.2543326,./static/semImages/37468-vegetabl.jpg
0.25770658,0.1704106,./static/semImages/33259-lastsupp.jpg
0.51199627,0.87750596,./static/semImages/35743-wheat_f.jpg
0.36946344,0.37782025,./static/semImages/21641-morosin2.jpg
0.25808802,0.72532266,./static/semImages/09920-womanlyi.jpg
0.3501621,0.19864808,./static/semImages/23948-miracl7c.jpg
0.22366829,0.2798483,./static/semImages/15579-01madonn.jpg
0.37031266,0.60971403,./static/semImages/43719-young_wi.jpg
0.31353313,0.5425678,./static/semImages/28409-kingdrin.jpg
0.5339111,0.007423484,./static/semImages/41491-1view2.jpg
0.603262,0.92286605,./static/semImages/23405-coastal.jpg
0.5162919,0.6187297,./static/semImages/11194-1880s_14.jpg
0.4201571,0.57732713,./static/semImages/11274-208delac.jpg
0.44884086,0.2905085,./static/semImages/39026-7europe.jpg
0.049298342,0.72710496,./static/semImages/30477-man_dog.jpg
0.4097614,0.8744436,./static/semImages/15788-kermesse.jpg
0.39346454,0.1359668,./static/semImages/23326-4barbar.jpg
0.10438336,0.5473686,./static/semImages/14511-diptych.jpg
0.44488946,0.98791695,./static/semImages/07213-canal501.jpg
0.62620986,0.7804133,./static/semImages/08503-1lands03.jpg
0.4690738,0.714398,./static/semImages/17290-selfpo17.jpg
0.12000031,0.7426215,./static/semImages/33620-08sp1631.jpg
0.2492182,0.49090618,./static/semImages/35172-judith.jpg
0.39628154,0.41104814,./static/semImages/41535-cato.jpg
0.061502073,0.7498409,./static/semImages/36127-philip2.jpg
0.39023176,0.5490858,./static/semImages/42435-scene1.jpg
0.32330084,0.44739124,./static/semImages/37705-fortunet.jpg
0.48759598,0.32706147,./static/semImages/29640-landscap.jpg
0.41956067,0.9586619,./static/semImages/36608-gothic_c.jpg
0.5439369,0.038794383,./static/semImages/42123-07vecchi.jpg
0.45508265,0.8494215,./static/semImages/08988-03moses.jpg
0.42423692,0.12457679,./static/semImages/26709-lu07hez.jpg
0.41863072,0.6340421,./static/semImages/21833-country.jpg
0.5897651,0.25067732,./static/semImages/37472-fish_mon.jpg
0.5860674,0.85582894,./static/semImages/12141-chalands.jpg
0.46625403,0.53160226,./static/semImages/35101-democrit.jpg
0.27994868,0.1289263,./static/semImages/23179-17monaco.jpg
0.1710121,0.846281,./static/semImages/19695-bedford.jpg
0.36730623,0.09386446,./static/semImages/16865-1dome6.jpg
0.19814058,0.15689275,./static/semImages/10105-31altar3.jpg
0.5684943,0.94357574,./static/semImages/43438-estuary2.jpg
0.04032108,0.39698523,./static/semImages/15990-54border.jpg
0.29259065,0.026543973,./static/semImages/44050-6diptic.jpg
0.35129315,0.51708174,./static/semImages/32445-davidhar.jpg
0.50969166,0.061706398,./static/semImages/42011-stupinig.jpg
0.24057236,0.19853373,./static/semImages/02739-adoratio.jpg
0.44842085,0.38927796,./static/semImages/10020-rape_eur.jpg
0.34848046,0.4252359,./static/semImages/03713-lamentat.jpg
0.5113033,0.34875956,./static/semImages/23152-venus.jpg
0.5109892,0.8529149,./static/semImages/05657-forest.jpg
0.47269678,0.45560628,./static/semImages/43899-shepherd.jpg
0.45384508,0.28841597,./static/semImages/15892-certosa3.jpg
0.32597765,0.6612951,./static/semImages/09198-gallant.jpg
0.4380883,0.3516415,./static/semImages/21669-raising.jpg
0.32565385,0.23781893,./static/semImages/36371-3heretic.jpg
0.31265318,0.38376,./static/semImages/30230-02thepoo.jpg
0.024842834,0.52525234,./static/semImages/03935-stbernar.jpg
0.14852737,0.22881117,./static/semImages/00952-021annun.jpg
0.4990828,0.031939503,./static/semImages/16003-01view.jpg
0.19325931,0.44322634,./static/semImages/18292-1007grec.jpg
0.056261215,0.71592665,./static/semImages/39500-16sansov.jpg
0.5190472,0.6749423,./static/semImages/34450-06rippl.jpg
0.58834666,0.82389337,./static/semImages/15826-bluwater.jpg
0.6022877,0.92724127,./static/semImages/29161-shipping.jpg
0.32765985,0.6374059,./static/semImages/37904-doctor_x.jpg
0.33570233,0.20555376,./static/semImages/03789-057ferrd.jpg
0.10790257,0.7829577,./static/semImages/20780-dr_finot.jpg
0.34749508,0.50204265,./static/semImages/13039-emperor.jpg
0.32164168,0.62337357,./static/semImages/42608-23conce.jpg
0.50682265,0.3066523,./static/semImages/10345-4hunt1.jpg
0.5052081,0.10567528,./static/semImages/31792-capponi.jpg
0.46506697,0.14968336,./static/semImages/35773-contarin.jpg
0.19778523,0.08111512,./static/semImages/24895-stigmata.jpg
0.44078514,0.7487962,./static/semImages/19016-geesduck.jpg
0.15753987,0.33492175,./static/semImages/32464-baglioni.jpg
0.42985585,0.5222636,./static/semImages/23786-scipio.jpg
0.27070713,0.002709735,./static/semImages/44760-christ_x.jpg
0.55630094,0.02527535,./static/semImages/39177-12valmar.jpg
0.37162018,0.8757912,./static/semImages/04121-pastoral.jpg
0.4454073,0.39077982,./static/semImages/05693-sun2.jpg
0.42346743,0.6596451,./static/semImages/23829-2manet08.jpg
0.17173304,0.84492487,./static/semImages/25233-portrait.jpg
0.3527514,0.5742981,./static/semImages/02770-tobias.jpg
0.13173954,0.35372397,./static/semImages/10065-3omphale.jpg
0.38687405,0.6573473,./static/semImages/43252-peasants.jpg
0.36966628,0.25540233,./static/semImages/12550-6martyr.jpg
0.3229415,0.27347982,./static/semImages/03309-predell6.jpg
0.3744864,0.6428632,./static/semImages/12335-dividing.jpg
0.4731771,0.994392,./static/semImages/28378-sanmarco.jpg
0.044137586,0.7073078,./static/semImages/39814-12selfpo.jpg
0.16362448,0.26275954,./static/semImages/25964-01virgin.jpg
0.4020447,0.57092583,./static/semImages/30661-relief.jpg
0.07214842,0.45423976,./static/semImages/24949-borgo3.jpg
0.3739786,0.23303576,./static/semImages/34115-padua2.jpg
0.1699427,0.62349707,./static/semImages/06207-eleonora.jpg
0.5563431,0.731649,./static/semImages/37696-selling.jpg
0.021729508,0.6483039,./static/semImages/07917-laughing.jpg
0.5957625,0.8335777,./static/semImages/16986-nuenen01.jpg
0.4527942,0.31474766,./static/semImages/15751-madrid3.jpg
0.4699226,0.559597,./static/semImages/06606-singerie.jpg
0.49170777,0.6508708,./static/semImages/23737-gypsy.jpg
0.37987489,0.28887078,./static/semImages/02868-depositi.jpg
0.085586496,0.45963094,./static/semImages/18596-1view2l.jpg
0.15889324,0.355866,./static/semImages/39956-holyfami.jpg
0.37394458,0.6053216,./static/semImages/23574-peeling.jpg
0.2586187,0.07878975,./static/semImages/12244-verso01.jpg
0.099437475,0.5548547,./static/semImages/10324-09elect5.jpg
0.53229994,0.25914466,./static/semImages/38564-gallery1.jpg
0.31198305,0.5578169,./static/semImages/06903-couples.jpg
0.5967713,0.19675691,./static/semImages/02521-7cook.jpg
0.36904657,0.4828496,./static/semImages/28704-ulysses.jpg
0.13390544,0.4066214,./static/semImages/06020-2twins.jpg
0.45868665,0.45095274,./static/semImages/00472-venus_a4.jpg
0.4755522,0.7784668,./static/semImages/35602-05landsc.jpg
0.23998578,0.2969405,./static/semImages/07804-10thomas.jpg
0.02520262,0.6786802,./static/semImages/03318-portgent.jpg
0.30841234,0.40173194,./static/semImages/15839-flight.jpg
0.5408286,0.05869998,./static/semImages/15327-colonna1.jpg
0.5343041,0.61551595,./static/semImages/08581-4bather1.jpg
0.4298835,0.17191353,./static/semImages/32872-4virtue1.jpg
0.041587338,0.59296006,./static/semImages/01101-man_port.jpg
0.088173464,0.25460854,./static/semImages/12312-6perugia.jpg
0.14335318,0.68979186,./static/semImages/33521-35portra.jpg
0.42970082,0.19553323,./static/semImages/00072-lucca3.jpg
0.40826443,0.88594824,./static/semImages/38602-kermis2.jpg
0.47520432,0.8646851,./static/semImages/05416-italianl.jpg
0.2900696,0.35331368,./static/semImages/08633-3prophet.jpg
0.45820215,0.31221914,./static/semImages/00734-immacula.jpg
0.3441102,0.31324938,./static/semImages/03811-068pred5.jpg
0.5111455,0.10389648,./static/semImages/37649-1paolo08.jpg
0.5022929,0.116502054,./static/semImages/42897-2ceilin2.jpg
0.20649433,0.13578396,./static/semImages/18503-triptyc.jpg
0.07843782,0.70059186,./static/semImages/39813-11milita.jpg
0.28368303,0.3032712,./static/semImages/38194-panel2.jpg
0.5047202,0.060636736,./static/semImages/38982-03labia.jpg
0.04763615,0.6742396,./static/semImages/36122-covarrub.jpg
0.40413538,0.8242044,./static/semImages/44144-southern.jpg
0.46728683,0.8716588,./static/semImages/20387-beachlow.jpg
0.44252273,0.15953599,./static/semImages/39162-04valma1.jpg
0.14904933,0.8610116,./static/semImages/00517-rossini.jpg
0.20431684,0.49684107,./static/semImages/21300-04jerome.jpg
0.3870163,0.47434393,./static/semImages/40815-initiati.jpg
0.04834811,0.600964,./static/semImages/03803-092portr.jpg
0.49276072,0.1894196,./static/semImages/30599-1murano1.jpg
0.25997186,0.08899599,./static/semImages/18823-ascensio.jpg
0.50996345,0.12545721,./static/semImages/11656-1valle2.jpg
0.3785553,0.3428605,./static/semImages/32346-14ignazi.jpg
0.3459255,0.52900475,./static/semImages/33489-06histor.jpg
0.2935335,0.5297451,./static/semImages/20070-07procu.jpg
0.35422292,0.5224793,./static/semImages/12467-clowns.jpg
0.48207462,0.85019296,./static/semImages/19021-riversce.jpg
0.54689896,0.22525118,./static/semImages/37983-prisonin.jpg
0.24457806,0.18378645,./static/semImages/30830-torlonia.jpg
0.35626295,0.32628322,./static/semImages/22218-stjerome.jpg
0.34906018,0.19765298,./static/semImages/03739-miracl1.jpg
0.22623913,0.2933761,./static/semImages/03902-183madon.jpg
0.4943438,0.194306,./static/semImages/39054-3ariost6.jpg
0.64713544,0.22854608,./static/semImages/08967-stillif5.jpg
0.4209722,0.5270744,./static/semImages/05651-chinese1.jpg
0.22790495,0.4409964,./static/semImages/35433-58religi.jpg
0.6176863,0.7505848,./static/semImages/17241-auvers01.jpg
0.040473197,0.62303925,./static/semImages/12548-4young_m.jpg
0.51949763,0.36516523,./static/semImages/26634-01_1pr2c.jpg
0.6562631,0.21088883,./static/semImages/28374-stillife.jpg
0.30196816,0.5498775,./static/semImages/22199-04chess.jpg
0.23855676,0.34956795,./static/semImages/03913-206glory.jpg
0.66167665,0.25672415,./static/semImages/04493-still_li.jpg
0.52918,0.04417544,./static/semImages/32826-0segnat.jpg
0.29532915,0.2269857,./static/semImages/00926-02compa5.jpg
0.31578642,0.51405793,./static/semImages/20742-satyr_pa.jpg
0.35032314,0.18156374,./static/semImages/37589-benedict.jpg
0.47332966,0.3931098,./static/semImages/31249-hunting.jpg
0.30718204,0.5489677,./static/semImages/05399-mus_sox.jpg
0.55001974,0.8974463,./static/semImages/42329-beachsch.jpg
0.31075943,0.23770863,./static/semImages/13718-2assunt6.jpg
0.41568792,0.80647993,./static/semImages/35103-demons1.jpg
0.15925457,0.3009044,./static/semImages/39872-nativity.jpg
0.08613058,0.74343735,./static/semImages/04258-selfpor3.jpg
0.2424291,0.29636955,./static/semImages/14321-madchild.jpg
0.38731557,0.39744803,./static/semImages/07557-40baptis.jpg
0.14252539,0.7966118,./static/semImages/29338-portgent.jpg
0.19985425,0.1756738,./static/semImages/16952-4portina.jpg
0.36359125,0.54518616,./static/semImages/37958-samson.jpg
0.21906434,0.26871505,./static/semImages/13414-21paele.jpg
0.19531123,0.2415185,./static/semImages/43970-3annunci.jpg
0.5759526,0.682677,./static/semImages/11183-1880s_03.jpg
0.6206685,0.2284631,./static/semImages/41909-stillveg.jpg
0.46588698,0.7757215,./static/semImages/30521-st_jerom.jpg
0.17765312,0.82420367,./static/semImages/12399-debuissy.jpg
0.372362,0.6219627,./static/semImages/06300-smokingm.jpg
0.39074743,0.2989131,./static/semImages/14883-lotdaugh.jpg
0.45416462,0.20871705,./static/semImages/32884-2panel1.jpg
0.41373405,0.7205085,./static/semImages/06664-peasants.jpg
0.21940209,0.3127883,./static/semImages/36654-annuncia.jpg
0.580227,0.24252076,./static/semImages/00113-christ.jpg
0.49761805,0.8611639,./static/semImages/44202-viewtham.jpg
0.25803313,0.14342587,./static/semImages/31063-1miser10.jpg
0.28259102,0.3007935,./static/semImages/15096-burning2.jpg
0.11549918,0.74402165,./static/semImages/33910-25noremb.jpg
0.2771901,0.24733159,./static/semImages/40934-06deathv.jpg
0.029910892,0.59110504,./static/semImages/19483-2portrai.jpg
0.46268737,0.98944163,./static/semImages/18763-guard305.jpg
0.2966013,0.22066489,./static/semImages/32631-inspirat.jpg
0.56583285,0.8620778,./static/semImages/14478-408fried.jpg
0.049689114,0.61044484,./static/semImages/03875-162portr.jpg
0.015139857,0.708032,./static/semImages/10307-03beard.jpg
0.057361428,0.55613935,./static/semImages/32077-st_luke.jpg
0.50951076,0.13044745,./static/semImages/15890-certosa1.jpg
0.16125578,0.3477677,./static/semImages/28847-madonna2.jpg
0.46422052,0.5256302,./static/semImages/23265-08jerome.jpg
0.16970211,0.7633956,./static/semImages/02944-selfport.jpg
0.4481393,0.9452534,./static/semImages/07281-canal8082.jpg
0.51765466,0.6171951,./static/semImages/23876-4manet14.jpg
0.15709889,0.8236392,./static/semImages/08051-young_c.jpg
0.40239128,0.3907324,./static/semImages/21964-5stjohn.jpg
0.3568318,0.1681987,./static/semImages/31208-04flage1.jpg
0.27252892,0.28739825,./static/semImages/20810-entombme.jpg
0.20389915,0.49714682,./static/semImages/21301-04jeromf.jpg
0.25026646,0.04057103,./static/semImages/08705-pieta.jpg
0.175428,0.3740521,./static/semImages/21318-07shephe.jpg
0.48454857,0.5969957,./static/semImages/11111-early02.jpg
0.15172581,0.33265817,./static/semImages/32757-02madonn.jpg
0.59173304,0.97347146,./static/semImages/38387-royalwil.jpg
0.44925484,0.9719819,./static/semImages/34118-pittipal.jpg
0.47201994,0.69263023,./static/semImages/40002-1misc04.jpg
0.43795645,0.37721384,./static/semImages/35464-03mythol.jpg
0.21029083,0.65819705,./static/semImages/27100-magdalen.jpg
0.28691205,0.16745926,./static/semImages/40788-annuncia.jpg
0.3424009,0.5498298,./static/semImages/04468-market_s.jpg
0.48375574,0.9943991,./static/semImages/07250-canal619.jpg
0.40329748,0.09912804,./static/semImages/23054-2chapte2.jpg
0.17361404,0.121708095,./static/semImages/23979-sanluca2.jpg
0.21691254,0.60625094,./static/semImages/11290-312delac.jpg
0.1338532,0.5835367,./static/semImages/40390-4portr_w.jpg
0.40197238,0.0554737,./static/semImages/16599-loggettb.jpg
0.50590336,0.8217434,./static/semImages/35734-water_fx.jpg
0.11813926,0.2889306,./static/semImages/43395-f_virgi2.jpg
0.50141037,0.15381032,./static/semImages/03570-04reale.jpg
0.5186168,0.8264093,./static/semImages/04559-yosemite.jpg
0.23929472,0.21953739,./static/semImages/22632-05adora.jpg
0.19122645,0.5054207,./static/semImages/38316-port_man.jpg
0.64354354,0.2761652,./static/semImages/06626-goldenta.jpg
0.21279103,0.29517356,./static/semImages/28708-mad_chil.jpg
0.19426358,0.25803015,./static/semImages/40886-08nativi.jpg
0.14441103,0.19393058,./static/semImages/37804-manett05.jpg
0.51957595,0.829484,./static/semImages/07018-mountain.jpg
0.431485,0.8345353,./static/semImages/06549-caravan.jpg
0.08882591,0.3322497,./static/semImages/00391-12portra.jpg
0.14368919,0.38049555,./static/semImages/09601-basket.jpg
0.45214325,0.98438305,./static/semImages/30321-sanpietro.jpg
0.19121118,0.7343759,./static/semImages/29415-henriett.jpg
0.5153663,0.002223432,./static/semImages/09752-0view.jpg
0.24443877,0.1683154,./static/semImages/00569-polyptic.jpg
0.34812123,0.38520917,./static/semImages/23617-cross.jpg
0.11760807,0.7252933,./static/semImages/19047-selfport.jpg
0.530149,0.5189945,./static/semImages/36957-xcircus1.jpg
0.3200168,0.67217773,./static/semImages/06159-02brocky.jpg
0.5531083,0.8132498,./static/semImages/03361-yforest1.jpg
0.249695,0.67625976,./static/semImages/18490-student.jpg
0.30359316,0.17169538,./static/semImages/37259-70mass.jpg
0.42367002,0.45462528,./static/semImages/34119-abraham.jpg
0.44773027,0.21645324,./static/semImages/26679-10_1pe3.jpg
0.3412398,0.6789813,./static/semImages/40328-family.jpg
0.4009932,0.2890249,./static/semImages/05293-1triptyc.jpg
0.046442144,0.6031076,./static/semImages/32795-31doni1.jpg
0.14702353,0.7898323,./static/semImages/21544-le_brun.jpg
0.4122538,0.89161664,./static/semImages/04799-peasants.jpg
0.5284718,0.82772976,./static/semImages/30653-llydaw.jpg
0.3593184,0.4625272,./static/semImages/07067-outdoor.jpg
0.48428357,0.25121564,./static/semImages/07972-farnes17.jpg
0.43241027,0.23779918,./static/semImages/39060-4virgil31.jpg
0.32342172,0.18569578,./static/semImages/24877-franc26.jpg
